sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene	ncbi_id
DO1001-SP2144	amplicon1	Linear_1	PDE4B	4.792632792634564	5p	False	NM_001037341
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	ADRB3	9.502513090275155	None	False	NM_000025
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	ASH2L	7.029018360509461	None	False	NM_004674
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	BAG4	7.029018360509461	None	False	NM_004874
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	BRF2	9.502513090275155	None	True	NM_018310
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	C8orf86	8.472455197389657	None	False	NM_207412
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	DDHD2	7.029018360509461	None	True	NM_001164234
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	EIF4EBP1	9.502513090275155	None	False	NM_004095
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	ERLIN2	9.502513090275155	None	False	NM_001003791
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	FGFR1	8.472455197389657	None	True	NM_001174065
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	GOT1L1	9.502513090275155	None	False	NM_152413
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	GPR124	9.502513090275155	None	False	NM_032777
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	LETM2	7.029018360509461	None	False	NM_144652
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	LSM1	7.029018360509461	None	True	NM_014462
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	PPAPDC1B	7.029018360509461	None	False	NM_001102559
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	PROSC	9.502513090275155	None	False	NM_007198
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	RAB11FIP1	9.502513090275155	None	False	NM_025151
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	STAR	7.029018360509461	None	False	NM_000349
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	WHSC1L1	7.029018360509461	None	True	NM_023034
DO1002-SP2145	amplicon1	Complex-non-cyclic_1	ZNF703	9.502513090275155	None	True	NM_025069
DO1002-SP2145	amplicon2	Linear_1	GGH	6.4790008265168035	None	False	NM_003878
DO1002-SP2145	amplicon2	Linear_1	TTPA	6.4790008265168035	None	False	NM_000370
DO1002-SP2145	amplicon2	Linear_1	YTHDF3	6.4790008265168035	None	False	NM_152758
DO1002-SP2145	amplicon3	Complex-non-cyclic_1	CAPN5	8.188808848771174	None	False	NM_004055
DO1002-SP2145	amplicon3	Complex-non-cyclic_1	CLEC17A	3.3716513088042297	5p_3p	False	NM_207390
DO1002-SP2145	amplicon3	Complex-non-cyclic_1	GDPD4	6.729952854049506	5p	False	NM_182833
DO1002-SP2145	amplicon3	Complex-non-cyclic_1	MYO7A	8.188808848771174	None	False	NM_001127179
DO1002-SP2145	amplicon3	Complex-non-cyclic_1	OMP	8.188808848771174	None	False	NM_006189
DO1009-SP2152	amplicon1	Linear_1	SERPINI2	5.076604871527803	5p	False	NM_006217
DO1009-SP2152	amplicon1	Linear_1	ZBBX	4.73631764153177	5p_3p	False	NM_024687
DO1009-SP2152	amplicon2	ecDNA_1	ANKFN1	8.932224276613715	3p	False	NM_153228
DO1009-SP2152	amplicon2	ecDNA_1	BPTF	10.297475265230768	3p	False	NM_004459
DO1009-SP2152	amplicon2	ecDNA_1	BZRAP1	4.457735924595758	None	False	NM_004758
DO1009-SP2152	amplicon2	ecDNA_1	C17orf47	5.099696319347233	None	False	NM_001038704
DO1009-SP2152	amplicon2	ecDNA_1	C17orf71	5.618180435907394	None	False	NM_018149
DO1009-SP2152	amplicon2	ecDNA_1	CA10	6.963676556297174	3p	False	NM_020178
DO1009-SP2152	amplicon2	ecDNA_1	CDC42EP4	7.858997029367067	None	False	NM_012121
DO1009-SP2152	amplicon2	ecDNA_1	COX11	5.474772256597545	None	False	NR_027942
DO1009-SP2152	amplicon2	ecDNA_1	CUEDC1	4.457735924595758	None	False	NM_017949
DO1009-SP2152	amplicon2	ecDNA_1	DYNLL2	4.457735924595758	None	False	NM_080677
DO1009-SP2152	amplicon2	ecDNA_1	EPX	4.457735924595758	None	False	NM_000502
DO1009-SP2152	amplicon2	ecDNA_1	GDPD1	5.618180435907394	None	False	NM_001165994
DO1009-SP2152	amplicon2	ecDNA_1	HLF	8.932224276613715	None	True	NM_002126
DO1009-SP2152	amplicon2	ecDNA_1	HSF5	4.457735924595758	None	False	NM_001080439
DO1009-SP2152	amplicon2	ecDNA_1	KIF2B	6.045862503490844	None	False	NM_032559
DO1009-SP2152	amplicon2	ecDNA_1	LPO	4.457735924595758	None	False	NM_006151
DO1009-SP2152	amplicon2	ecDNA_1	MKS1	4.457735924595758	None	False	NM_017777
DO1009-SP2152	amplicon2	ecDNA_1	MMD	8.932224276613715	None	False	NM_012329
DO1009-SP2152	amplicon2	ecDNA_1	MPO	4.457735924595758	None	False	NM_000250
DO1009-SP2152	amplicon2	ecDNA_1	MRPS23	4.457735924595758	None	False	NM_016070
DO1009-SP2152	amplicon2	ecDNA_1	MSI2	4.811803484940789	None	True	NM_138962
DO1009-SP2152	amplicon2	ecDNA_1	MSX2P1	4.457735924595758	None	False	NR_002307
DO1009-SP2152	amplicon2	ecDNA_1	MTMR4	4.457735924595758	5p	False	NM_004687
DO1009-SP2152	amplicon2	ecDNA_1	OR4D1	4.457735924595758	None	False	NM_012374
DO1009-SP2152	amplicon2	ecDNA_1	OR4D2	4.457735924595758	None	False	NM_001004707
DO1009-SP2152	amplicon2	ecDNA_1	PCTP	8.932224276613715	None	False	NM_001102402
DO1009-SP2152	amplicon2	ecDNA_1	PPM1E	5.618180435907394	None	False	NM_014906
DO1009-SP2152	amplicon2	ecDNA_1	PRR11	5.618180435907394	None	False	NM_018304
DO1009-SP2152	amplicon2	ecDNA_1	RAD51C	5.618180435907394	None	False	NM_002876
DO1009-SP2152	amplicon2	ecDNA_1	RNF43	4.457735924595758	None	True	NM_017763
DO1009-SP2152	amplicon2	ecDNA_1	SKA2	5.618180435907394	None	False	NM_001100595
DO1009-SP2152	amplicon2	ecDNA_1	SRSF1	4.457735924595758	None	True	NM_006924
DO1009-SP2152	amplicon2	ecDNA_1	STXBP4	8.932224276613715	None	False	NM_178509
DO1009-SP2152	amplicon2	ecDNA_1	SUPT4H1	4.457735924595758	None	False	NM_003168
DO1009-SP2152	amplicon2	ecDNA_1	TEX14	6.952880102747863	None	False	NM_031272
DO1009-SP2152	amplicon2	ecDNA_1	TMEM100	8.932224276613715	None	False	NM_018286
DO1009-SP2152	amplicon2	ecDNA_1	TOM1L1	5.474772256597545	None	False	NM_005486
DO1009-SP2152	amplicon2	ecDNA_1	TRIM37	5.618180435907394	None	False	NM_001005207
DO1009-SP2152	amplicon2	ecDNA_1	VEZF1	4.457735924595758	None	False	NM_007146
DO1009-SP2152	amplicon2	ecDNA_1	YPEL2	5.618180435907394	None	False	NM_001005404
DO1009-SP2152	amplicon2	ecDNA_2	NACA2	4.41962847140827	None	False	NM_199290
DO1009-SP2152	amplicon2	unknown_1	ACE	4.67923816645925	None	False	NM_000789
DO1009-SP2152	amplicon2	unknown_1	ACSF2	4.784449851811725	3p	False	NM_025149
DO1009-SP2152	amplicon2	unknown_1	AMZ2P1	5.186552821631594	None	False	NR_026903
DO1009-SP2152	amplicon2	unknown_1	APPBP2	6.880826271788891	None	False	NM_006380
DO1009-SP2152	amplicon2	unknown_1	ATP5G1	6.551283631154743	None	False	NM_005175
DO1009-SP2152	amplicon2	unknown_1	AXIN2	4.943892139412689	None	False	NM_004655
DO1009-SP2152	amplicon2	unknown_1	BCAS3	6.880826271788891	3p	False	NM_017679
DO1009-SP2152	amplicon2	unknown_1	BPTF	10.297475265230768	5p	False	NM_004459
DO1009-SP2152	amplicon2	unknown_1	BRIP1	6.418793660373639	3p	True	NM_032043
DO1009-SP2152	amplicon2	unknown_1	C17orf54	5.0596068817039335	None	False	NR_027146
DO1009-SP2152	amplicon2	unknown_1	C17orf58	8.580956511815586	None	False	NM_181656
DO1009-SP2152	amplicon2	unknown_1	C17orf64	5.492406282993032	None	False	NM_181707
DO1009-SP2152	amplicon2	unknown_1	C17orf72	5.562031693250635	None	False	NM_001164257
DO1009-SP2152	amplicon2	unknown_1	C17orf80	6.125486595234446	None	False	NM_001100622
DO1009-SP2152	amplicon2	unknown_1	CA10	6.963676556297174	5p	False	NM_020178
DO1009-SP2152	amplicon2	unknown_1	CA4	5.034408136981857	None	False	NM_000717
DO1009-SP2152	amplicon2	unknown_1	CALCOCO2	6.551283631154743	None	False	NM_005831
DO1009-SP2152	amplicon2	unknown_1	CCDC45	4.979375890724474	None	False	NM_138363
DO1009-SP2152	amplicon2	unknown_1	CCDC46	4.943892139412689	None	False	NM_001037325
DO1009-SP2152	amplicon2	unknown_1	CCDC47	8.3193968443937	None	False	NM_020198
DO1009-SP2152	amplicon2	unknown_1	CD79B	10.072401646520486	None	True	NM_021602
DO1009-SP2152	amplicon2	unknown_1	CLTC	7.8061577383364265	None	True	NM_004859
DO1009-SP2152	amplicon2	unknown_1	COG1	6.125486595234446	None	False	NM_018714
DO1009-SP2152	amplicon2	unknown_1	CPSF4L	6.142478275951884	None	False	NM_001129885
DO1009-SP2152	amplicon2	unknown_1	CSH1	8.3193968443937	None	False	NM_001317
DO1009-SP2152	amplicon2	unknown_1	CSH2	7.366409976800238	None	False	NM_022644
DO1009-SP2152	amplicon2	unknown_1	CSHL1	8.3193968443937	None	False	NM_001318
DO1009-SP2152	amplicon2	unknown_1	CYB561	6.484355062892209	5p	False	NM_001017917
DO1009-SP2152	amplicon2	unknown_1	DCAF7	8.3193968443937	None	False	NM_005828
DO1009-SP2152	amplicon2	unknown_1	DDX42	8.3193968443937	None	False	NM_007372
DO1009-SP2152	amplicon2	unknown_1	DDX5	4.979375890724474	None	True	NM_004396
DO1009-SP2152	amplicon2	unknown_1	DHX40	7.8061577383364265	None	False	NM_024612
DO1009-SP2152	amplicon2	unknown_1	DHX40P1	7.8061577383364265	None	False	NR_002924
DO1009-SP2152	amplicon2	unknown_1	EFCAB3	6.418793660373639	None	False	NM_001144933
DO1009-SP2152	amplicon2	unknown_1	EME1	4.784449851811725	None	False	NM_152463
DO1009-SP2152	amplicon2	unknown_1	ERN1	7.079678063565025	None	False	NM_001433
DO1009-SP2152	amplicon2	unknown_1	FAM104A	6.125486595234446	None	False	NM_032837
DO1009-SP2152	amplicon2	unknown_1	FTSJ3	8.3193968443937	None	False	NM_017647
DO1009-SP2152	amplicon2	unknown_1	GH1	8.3193968443937	None	False	NM_022561
DO1009-SP2152	amplicon2	unknown_1	GH2	7.366409976800238	None	False	NM_022557
DO1009-SP2152	amplicon2	unknown_1	GIP	4.958852103417531	None	False	NM_004123
DO1009-SP2152	amplicon2	unknown_1	GNA13	6.120893315312997	None	True	NM_006572
DO1009-SP2152	amplicon2	unknown_1	HEATR6	5.321982482710421	None	False	NM_022070
DO1009-SP2152	amplicon2	unknown_1	ICAM2	7.079678063565025	None	False	NM_000873
DO1009-SP2152	amplicon2	unknown_1	IGF2BP1	6.55106948155174	3p	True	NM_001160423
DO1009-SP2152	amplicon2	unknown_1	INTS2	6.418793660373639	None	True	NM_020748
DO1009-SP2152	amplicon2	unknown_1	KCNH6	5.7121589576309075	None	False	NM_030779
DO1009-SP2152	amplicon2	unknown_1	KPNA2	8.580956511815586	None	False	NM_002266
DO1009-SP2152	amplicon2	unknown_1	LIMD2	8.3193968443937	None	False	NM_030576
DO1009-SP2152	amplicon2	unknown_1	LRRC37A3	5.186552821631594	3p	False	NM_199340
DO1009-SP2152	amplicon2	unknown_1	LRRC59	4.784449851811725	None	False	NM_018509
DO1009-SP2152	amplicon2	unknown_1	MAP3K3	8.3193968443937	None	False	NM_203351
DO1009-SP2152	amplicon2	unknown_1	MBTD1	5.785144451331626	None	False	NM_017643
DO1009-SP2152	amplicon2	unknown_1	MED13	6.418793660373639	None	False	NM_005121
DO1009-SP2152	amplicon2	unknown_1	METTL2A	6.418793660373639	None	False	NM_181725
DO1009-SP2152	amplicon2	unknown_1	MRC2	5.683372590786118	3p	False	NM_006039
DO1009-SP2152	amplicon2	unknown_1	MRPL27	4.784449851811725	None	False	NM_016504
DO1009-SP2152	amplicon2	unknown_1	NME1	5.785144451331626	None	True	NM_000269
DO1009-SP2152	amplicon2	unknown_1	NME1-NME2	5.785144451331626	None	False	NM_001018136
DO1009-SP2152	amplicon2	unknown_1	NME2	5.785144451331626	None	False	NM_001018137
DO1009-SP2152	amplicon2	unknown_1	PECAM1	7.079678063565025	None	False	NM_000442
DO1009-SP2152	amplicon2	unknown_1	POLG2	6.110486028915622	None	False	NM_007215
DO1009-SP2152	amplicon2	unknown_1	PPM1D	6.880826271788891	None	True	NM_003620
DO1009-SP2152	amplicon2	unknown_1	PSMC5	8.3193968443937	None	False	NM_002805
DO1009-SP2152	amplicon2	unknown_1	PTRH2	7.8061577383364265	None	False	NM_016077
DO1009-SP2152	amplicon2	unknown_1	RGS9	5.171213661951426	None	False	NM_001165933
DO1009-SP2152	amplicon2	unknown_1	RNFT1	7.8061577383364265	None	False	NM_016125
DO1009-SP2152	amplicon2	unknown_1	RPS6KB1	7.8061577383364265	None	False	NM_003161
DO1009-SP2152	amplicon2	unknown_1	SCARNA20	6.769200258691162	None	False	NR_002999
DO1009-SP2152	amplicon2	unknown_1	SCN4A	5.562031693250635	None	False	NM_000334
DO1009-SP2152	amplicon2	unknown_1	SDK2	5.32618910398735	None	False	NM_001144952
DO1009-SP2152	amplicon2	unknown_1	SLC39A11	7.249614189588628	3p	False	NM_139177
DO1009-SP2152	amplicon2	unknown_1	SMARCD2	8.3193968443937	None	False	NM_001098426
DO1009-SP2152	amplicon2	unknown_1	SMURF2	4.979375890724474	5p	False	NM_022739
DO1009-SP2152	amplicon2	unknown_1	SNF8	6.551283631154743	None	False	NM_007241
DO1009-SP2152	amplicon2	unknown_1	SNORA76	7.079678063565025	None	False	NR_002995
DO1009-SP2152	amplicon2	unknown_1	SNORD104	7.079678063565025	None	False	NR_004380
DO1009-SP2152	amplicon2	unknown_1	SPAG9	7.197775315005895	None	True	NM_001130528
DO1009-SP2152	amplicon2	unknown_1	SSTR2	6.125486595234446	None	False	NM_001050
DO1009-SP2152	amplicon2	unknown_1	STRADA	8.3193968443937	None	False	NM_153335
DO1009-SP2152	amplicon2	unknown_1	TACO1	8.3193968443937	None	False	NM_016360
DO1009-SP2152	amplicon2	unknown_1	TANC2	6.412889841884542	None	False	NM_025185
DO1009-SP2152	amplicon2	unknown_1	TBC1D3P2	6.418793660373639	None	False	NR_027486
DO1009-SP2152	amplicon2	unknown_1	TCAM1P	8.3193968443937	None	False	NR_002947
DO1009-SP2152	amplicon2	unknown_1	TEX2	7.079678063565025	None	False	NM_018469
DO1009-SP2152	amplicon2	unknown_1	TLK2	5.522928402491248	None	False	NM_006852
DO1009-SP2152	amplicon2	unknown_1	TMEM49	7.8061577383364265	None	False	NM_030938
DO1009-SP2152	amplicon2	unknown_1	TMEM92	5.6136543513648265	None	False	NM_001168215
DO1009-SP2152	amplicon2	unknown_1	TTLL6	5.599365887378462	3p	False	NM_173623
DO1009-SP2152	amplicon2	unknown_1	TUBD1	7.8061577383364265	None	False	NM_016261
DO1009-SP2152	amplicon2	unknown_1	UBE2Z	6.551283631154743	None	False	NM_023079
DO1009-SP2152	amplicon2	unknown_1	USP32	6.769200258691162	None	False	NM_032582
DO1009-SP2152	amplicon2	unknown_1	UTP18	4.887419208012728	None	False	NM_016001
DO1009-SP2152	amplicon2	unknown_1	XYLT2	5.6136543513648265	None	False	NM_022167
DO1010-SP2153	amplicon1	Complex-non-cyclic_1	AP3M2	4.552637697808976	None	False	NM_001134296
DO1010-SP2153	amplicon1	Complex-non-cyclic_1	DKK4	4.552637697808976	None	False	NM_014420
DO1010-SP2153	amplicon1	Complex-non-cyclic_1	IKBKB	4.552637697808976	None	False	NM_001190722
DO1010-SP2153	amplicon1	Complex-non-cyclic_1	MYST3	4.552637697808976	None	True	NM_001099412
DO1010-SP2153	amplicon1	Complex-non-cyclic_1	PLAT	4.552637697808976	None	False	NM_033011
DO1010-SP2153	amplicon1	Complex-non-cyclic_1	POLB	4.552637697808976	None	False	NM_002690
DO1010-SP2153	amplicon1	Complex-non-cyclic_1	SLC20A2	4.552637697808976	5p	False	NM_006749
DO1010-SP2153	amplicon1	Complex-non-cyclic_1	VDAC3	4.552637697808976	None	False	NM_001135694
DO1010-SP2153	amplicon2	Linear_1	MYC	8.476818921574745	None	True	NM_002467
DO1012-SP2155	amplicon1	ecDNA_1	ALG8	9.336116437141442	None	False	NM_024079
DO1012-SP2155	amplicon1	ecDNA_1	ANO1	13.764834615311656	5p_3p	False	NM_018043
DO1012-SP2155	amplicon1	ecDNA_1	C11orf67	9.336116437141442	None	False	NM_024684
DO1012-SP2155	amplicon1	ecDNA_1	CDRT1	5.189274491735671	None	False	NM_006382
DO1012-SP2155	amplicon1	ecDNA_1	CDRT15	12.987069558288065	None	False	NM_001007530
DO1012-SP2155	amplicon1	ecDNA_1	CDRT4	8.640257781921754	None	False	NM_173622
DO1012-SP2155	amplicon1	ecDNA_1	CDRT7	12.723508019125209	None	False	NR_033371
DO1012-SP2155	amplicon1	ecDNA_1	CLNS1A	9.649810364854892	3p	False	NM_001293
DO1012-SP2155	amplicon1	ecDNA_1	COX10	12.619515009959759	5p	False	NM_001303
DO1012-SP2155	amplicon1	ecDNA_1	FAM18B	8.302202898764001	None	False	NM_016078
DO1012-SP2155	amplicon1	ecDNA_1	FAM18B2	8.730197424775202	None	False	NM_145301
DO1012-SP2155	amplicon1	ecDNA_1	FBXW10	8.212263255910553	5p	False	NM_031456
DO1012-SP2155	amplicon1	ecDNA_1	GAB2	9.336116437141442	None	True	NM_012296
DO1012-SP2155	amplicon1	ecDNA_1	HS3ST3B1	12.558636060138022	None	False	NM_006041
DO1012-SP2155	amplicon1	ecDNA_1	INTS4	9.336116437141442	None	True	NM_033547
DO1012-SP2155	amplicon1	ecDNA_1	KCTD14	9.336116437141442	None	False	NM_023930
DO1012-SP2155	amplicon1	ecDNA_1	KCTD21	9.336116437141442	None	False	NM_001029859
DO1012-SP2155	amplicon1	ecDNA_1	MGC12916	10.158845126764856	None	False	NR_026880
DO1012-SP2155	amplicon1	ecDNA_1	NARS2	9.336116437141442	None	False	NM_024678
DO1012-SP2155	amplicon1	ecDNA_1	NDUFC2	9.336116437141442	None	False	NM_004549
DO1012-SP2155	amplicon1	ecDNA_1	ODZ4	13.309952757571972	3p	False	NM_001098816
DO1012-SP2155	amplicon1	ecDNA_1	PMP22	8.10046851987023	None	False	NM_153322
DO1012-SP2155	amplicon1	ecDNA_1	PRPSAP2	8.302202898764001	None	False	NM_002767
DO1012-SP2155	amplicon1	ecDNA_1	RSF1	9.649810364854893	None	True	NM_016578
DO1012-SP2155	amplicon1	ecDNA_1	TEKT3	8.640257781921754	None	False	NM_031898
DO1012-SP2155	amplicon1	ecDNA_1	THRSP	9.336116437141442	None	False	NM_003251
DO1012-SP2155	amplicon1	ecDNA_1	TRIM16	5.189274491735671	None	False	NM_006470
DO1012-SP2155	amplicon1	ecDNA_1	USP35	9.336116437141442	None	False	NM_020798
DO1012-SP2155	amplicon1	ecDNA_1	ZNF286A	5.189274491735671	3p	False	NM_001130842
DO1012-SP2155	amplicon1	unknown_1	ACER3	10.14211402180024	None	False	NM_018367
DO1012-SP2155	amplicon1	unknown_1	AKAP10	6.2406214017557335	None	False	NM_007202
DO1012-SP2155	amplicon1	unknown_1	ALKBH5	5.000788480535033	3p	False	NM_017758
DO1012-SP2155	amplicon1	unknown_1	ANO1	13.764834615311656	None	False	NM_018043
DO1012-SP2155	amplicon1	unknown_1	AQP11	7.394983862099496	None	False	NM_173039
DO1012-SP2155	amplicon1	unknown_1	ATPAF2	5.000788480535033	None	False	NM_145691
DO1012-SP2155	amplicon1	unknown_1	B3GNT6	9.366264575410097	None	False	NM_138706
DO1012-SP2155	amplicon1	unknown_1	C17orf39	5.000788480535033	None	False	NM_024052
DO1012-SP2155	amplicon1	unknown_1	CAPN5	10.103545586364366	None	False	NM_004055
DO1012-SP2155	amplicon1	unknown_1	CCND1	12.570458214788673	None	True	NM_053056
DO1012-SP2155	amplicon1	unknown_1	CLEC17A	2.3954738070266117	5p_3p	False	NM_207390
DO1012-SP2155	amplicon1	unknown_1	CLNS1A	9.649810364854892	5p	False	NM_001293
DO1012-SP2155	amplicon1	unknown_1	CTTN	11.093707881007273	None	True	NM_005231
DO1012-SP2155	amplicon1	unknown_1	CYTSB	6.2406214017557335	3p	False	NM_152904
DO1012-SP2155	amplicon1	unknown_1	DRG2	5.000788480535033	None	False	NM_001388
DO1012-SP2155	amplicon1	unknown_1	EPN2	4.741177122647739	5p_3p	False	NM_148921
DO1012-SP2155	amplicon1	unknown_1	FADD	11.093707881007273	None	False	NM_003824
DO1012-SP2155	amplicon1	unknown_1	FGF19	12.570458214788673	None	False	NM_005117
DO1012-SP2155	amplicon1	unknown_1	FGF3	12.570458214788673	None	True	NM_005247
DO1012-SP2155	amplicon1	unknown_1	FGF4	12.570458214788673	None	True	NM_002007
DO1012-SP2155	amplicon1	unknown_1	GDPD4	7.68249114848409	None	False	NM_182833
DO1012-SP2155	amplicon1	unknown_1	GUCY2E	10.14211402180024	None	False	NR_024042
DO1012-SP2155	amplicon1	unknown_1	IGHMBP2	5.042122925998574	None	False	NM_002180
DO1012-SP2155	amplicon1	unknown_1	LRRC32	10.14211402180024	None	False	NM_005512
DO1012-SP2155	amplicon1	unknown_1	LRRC48	5.000788480535033	None	False	NM_001130092
DO1012-SP2155	amplicon1	unknown_1	MRGPRD	5.042122925998574	None	False	NM_198923
DO1012-SP2155	amplicon1	unknown_1	MRGPRF	9.178717495491396	None	False	NM_145015
DO1012-SP2155	amplicon1	unknown_1	MRPL21	5.042122925998574	None	False	NM_181515
DO1012-SP2155	amplicon1	unknown_1	MYEOV	13.446475750137486	None	False	NM_138768
DO1012-SP2155	amplicon1	unknown_1	MYO15A	5.000788480535033	None	False	NM_016239
DO1012-SP2155	amplicon1	unknown_1	MYO7A	6.499310610103656	None	False	NM_001127179
DO1012-SP2155	amplicon1	unknown_1	ODZ4	13.309952757571972	5p_3p	False	NM_001098816
DO1012-SP2155	amplicon1	unknown_1	OMP	6.499310610103656	None	False	NM_006189
DO1012-SP2155	amplicon1	unknown_1	ORAOV1	12.570458214788673	None	False	NM_153451
DO1012-SP2155	amplicon1	unknown_1	PAK1	7.68249114848409	None	True	NM_001128620
DO1012-SP2155	amplicon1	unknown_1	PPFIA1	11.093707881007273	None	False	NM_177423
DO1012-SP2155	amplicon1	unknown_1	RSF1	9.649810364854893	5p_3p	True	NM_016578
DO1012-SP2155	amplicon1	unknown_1	SHANK2	9.249009532057615	None	False	NM_133266
DO1012-SP2155	amplicon1	unknown_1	TOM1L2	5.000788480535033	3p	False	NM_001082968
DO1012-SP2155	amplicon1	unknown_1	TPCN2	9.178717495491396	None	False	NM_139075
DO1012-SP2155	amplicon1	unknown_1	TSKU	10.14211402180024	None	False	NM_015516
DO1012-SP2155	amplicon1	unknown_1	ULK2	6.2406214017557335	3p	False	NM_014683
DO1014-SP2157	amplicon1	ecDNA_1	CASC3	7.745531335125905	None	False	NM_007359
DO1014-SP2157	amplicon1	ecDNA_1	CCR7	4.973697898056458	None	False	NM_001838
DO1014-SP2157	amplicon1	ecDNA_1	CDC6	6.5627768429027356	None	True	NM_001254
DO1014-SP2157	amplicon1	ecDNA_1	CSF3	9.969895054985235	None	True	NM_001178147
DO1014-SP2157	amplicon1	ecDNA_1	EIF1	5.88374803368213	None	False	NM_005801
DO1014-SP2157	amplicon1	ecDNA_1	GJD3	6.5627768429027356	None	False	NM_152219
DO1014-SP2157	amplicon1	ecDNA_1	GRB7	13.493336210425532	5p	False	NM_005310
DO1014-SP2157	amplicon1	ecDNA_1	GSDMA	11.479937929129665	None	False	NM_178171
DO1014-SP2157	amplicon1	ecDNA_1	GSDMB	12.215933978095183	None	False	NM_018530
DO1014-SP2157	amplicon1	ecDNA_1	IGFBP4	4.623789090402585	None	False	NM_001552
DO1014-SP2157	amplicon1	ecDNA_1	IKZF3	13.493336210425532	None	False	NM_183231
DO1014-SP2157	amplicon1	ecDNA_1	KRT10	6.110343878479175	None	False	NM_000421
DO1014-SP2157	amplicon1	ecDNA_1	KRT12	6.110343878479175	None	False	NM_000223
DO1014-SP2157	amplicon1	ecDNA_1	KRT13	6.368674857270562	None	False	NM_153490
DO1014-SP2157	amplicon1	ecDNA_1	KRT14	5.88374803368213	None	False	NM_000526
DO1014-SP2157	amplicon1	ecDNA_1	KRT15	5.88374803368213	None	False	NM_002275
DO1014-SP2157	amplicon1	ecDNA_1	KRT16	5.88374803368213	None	False	NM_005557
DO1014-SP2157	amplicon1	ecDNA_1	KRT17	5.88374803368213	None	False	NM_000422
DO1014-SP2157	amplicon1	ecDNA_1	KRT19	5.88374803368213	None	False	NM_002276
DO1014-SP2157	amplicon1	ecDNA_1	KRT20	6.110343878479175	None	False	NM_019010
DO1014-SP2157	amplicon1	ecDNA_1	KRT23	6.110343878479175	None	False	NM_015515
DO1014-SP2157	amplicon1	ecDNA_1	KRT26	4.894666765003119	3p	False	NM_181539
DO1014-SP2157	amplicon1	ecDNA_1	KRT27	6.110343878479175	None	False	NM_181537
DO1014-SP2157	amplicon1	ecDNA_1	KRT28	6.110343878479175	None	False	NM_181535
DO1014-SP2157	amplicon1	ecDNA_1	KRT31	6.368674857270562	None	False	NM_002277
DO1014-SP2157	amplicon1	ecDNA_1	KRT32	6.368674857270562	None	False	NM_002278
DO1014-SP2157	amplicon1	ecDNA_1	KRT33A	6.368674857270562	None	False	NM_004138
DO1014-SP2157	amplicon1	ecDNA_1	KRT33B	6.368674857270562	None	False	NM_002279
DO1014-SP2157	amplicon1	ecDNA_1	KRT34	6.368674857270562	None	False	NM_021013
DO1014-SP2157	amplicon1	ecDNA_1	KRT35	6.368674857270562	None	False	NM_002280
DO1014-SP2157	amplicon1	ecDNA_1	KRT36	6.368674857270562	None	False	NM_003771
DO1014-SP2157	amplicon1	ecDNA_1	KRT37	6.368674857270562	None	False	NM_003770
DO1014-SP2157	amplicon1	ecDNA_1	KRT38	6.368674857270562	None	False	NM_006771
DO1014-SP2157	amplicon1	ecDNA_1	KRT39	5.407815013053647	None	False	NM_213656
DO1014-SP2157	amplicon1	ecDNA_1	KRT40	5.407815013053647	None	False	NM_182497
DO1014-SP2157	amplicon1	ecDNA_1	KRT42P	5.88374803368213	None	False	NR_033415
DO1014-SP2157	amplicon1	ecDNA_1	KRT9	5.88374803368213	None	False	NM_000226
DO1014-SP2157	amplicon1	ecDNA_1	KRTAP1-1	5.407815013053647	None	False	NM_030967
DO1014-SP2157	amplicon1	ecDNA_1	KRTAP1-3	5.407815013053647	None	False	NM_030966
DO1014-SP2157	amplicon1	ecDNA_1	KRTAP1-5	5.407815013053647	None	False	NM_031957
DO1014-SP2157	amplicon1	ecDNA_1	KRTAP17-1	6.368674857270562	None	False	NM_031964
DO1014-SP2157	amplicon1	ecDNA_1	KRTAP2-1	5.407815013053647	None	False	NM_001123387
DO1014-SP2157	amplicon1	ecDNA_1	KRTAP2-2	5.407815013053647	None	False	NM_033032
DO1014-SP2157	amplicon1	ecDNA_1	KRTAP2-4	5.407815013053647	None	False	NM_033184
DO1014-SP2157	amplicon1	ecDNA_1	KRTAP3-1	5.407815013053647	None	False	NM_031958
DO1014-SP2157	amplicon1	ecDNA_1	KRTAP3-2	5.407815013053647	None	False	NM_031959
