List of cycle segments
Segment	1	chr1	55585009	55823519
Segment	2	chr1	55585009	55829082
Segment	3	chr1	55594272	55596311
Segment	4	chr1	55594720	55595056
Segment	5	chr1	55596317	55830014
Segment	6	chr8	80708982	81132783
Segment	7	chr8	80800500	81132783
Segment	8	chr8	80810974	81132783
Segment	9	chr8	81134388	81319881
Segment	10	chr8	81134388	81648199
Segment	11	chr8	81134388	81655972
Segment	12	chr8	81134388	81997459
Segment	13	chr8	81134388	82009933
Segment	14	chr8	81134388	83146028
Segment	15	chr8	81134388	83174097
Segment	16	chr8	81246267	83146028
Segment	17	chr8	81282900	81648780
Segment	18	chr8	81282900	83174097
Segment	19	chr8	81406071	81997459
Segment	20	chr8	81647879	81648931
Segment	21	chr8	81658900	82009933
Segment	22	chr8	81663600	82063199
Segment	23	chr8	81663600	82801482
Segment	24	chr8	81663600	83146028
Segment	25	chr8	81663600	83174097
Segment	26	chr8	81992195	83146028
Segment	27	chr8	81994800	82414799
Segment	28	chr8	81999345	82037723
Segment	29	chr8	82013348	82522398
Segment	30	chr8	82013348	83146028
Segment	31	chr8	82039893	82061002
Segment	32	chr8	82039893	83146028
Segment	33	chr8	82184917	83146028
Segment	34	chr8	82715802	83146028
Segment	35	chr8	82715802	83154299
Segment	36	chr8	82922628	83146028
Segment	37	chr8	84509165	85644221
Segment	38	chr8	84510490	85245546
Segment	39	chr8	84510490	85644221
Segment	40	chr8	85236575	85250442
Segment	41	chr8	85238700	85245546
Segment	42	chr8	85239694	85644221
Segment	43	chr8	85241598	85250442
Segment	44	chr8	85251318	85644221
Segment	45	chr8	85262026	85644221
Segment	46	chr8	85296300	85644221
Segment	47	chr8	85301756	85644221
Segment	48	chr8	85377014	85644221
Segment	49	chr8	85835635	86470799
Segment	50	chr8	85835635	86476227
Segment	51	chr8	85835635	88327199
Segment	52	chr8	87281194	87438276
Segment	53	chr8	87281194	87776994
Segment	54	chr8	87281194	87786599
Segment	55	chr8	87281194	88129199
Segment	56	chr8	87281194	88133965
Segment	57	chr8	87281194	88719069
Segment	58	chr8	87281194	88902517
Segment	59	chr8	87281194	89141639
Segment	60	chr8	87290635	88129199
Segment	61	chr8	88387800	88724099
Segment	62	chr8	88391521	89143075
Segment	63	chr8	89137435	89140199
Segment	64	chr8	89137435	89141639
Segment	65	chr8	89140228	89141639
Segment	66	chr8	89140228	89714501
Segment	67	chr8	89141881	89143075
Segment	68	chr8	89489147	89489288
Segment	69	chr8	89489148	89489288
Segment	70	chr8	89495519	89499491
Segment	71	chr8	89682300	90033339
Segment	72	chr8	89684982	89710629
Segment	73	chr8	89704840	89707785
Segment	74	chr8	89710260	89710629
Segment	75	chr8	89710260	89714501
Segment	76	chr8	89710935	89714501
Segment	77	chr8	89710935	91229198
Segment	78	chr8	90077490	90489323
Segment	79	chr8	90488540	90489322
Segment	80	chr8	90488540	90489323
Segment	81	chr8	90488540	92175123
Segment	82	chr8	90492173	90492318
Segment	83	chr8	90975567	91229198
Segment	84	chr8	90978300	91222826
Segment	85	chr8	91223281	91939499
Segment	86	chr8	91223281	92175123
Segment	87	chr8	92174442	92175123
Segment	88	chr8	92174442	92182060
Segment	89	chr8	92178969	92182060
Segment	90	chr8	92178969	92186866
Segment	91	chr8	92178969	93060098
Segment	92	chr8	92178969	93627261
Segment	93	chr8	92185014	92186866
Segment	94	chr8	92185014	93060098
Segment	95	chr8	93064964	93627261
Segment	96	chr8	93064964	93645322
Segment	97	chr8	93445494	93638399
Segment	98	chr8	93445494	94190260
Segment	99	chr8	93445494	95119916
Segment	100	chr8	93458700	94070535
Segment	101	chr8	93467797	93484741
Segment	102	chr8	93572292	94003199
Segment	103	chr8	93751200	94070535
Segment	104	chr8	93755170	94070535
Segment	105	chr8	93755170	94190260
Segment	106	chr8	93929324	94000041
Segment	107	chr8	93929324	94190260
Segment	108	chr8	93996631	94076399
Segment	109	chr8	94469400	94515204
Segment	110	chr8	94469400	94551478
Segment	111	chr8	94888739	95080463
Segment	112	chr8	94890900	95650180
Segment	113	chr8	94890900	96763666
Segment	114	chr8	95046181	95078399
Segment	115	chr8	95046181	95080463
Segment	116	chr8	95046181	95119916
Segment	117	chr8	95046184	95080463
Segment	118	chr8	95046184	95119916
Segment	119	chr8	95058000	95080463
Segment	120	chr8	95221045	95221339
Segment	121	chr8	95410421	95650180
Segment	122	chr8	95410421	100429999
Segment	123	chr8	95410421	101608717
Segment	124	chr8	96380819	96774230
Segment	125	chr8	96476018	96624851
Segment	126	chr8	96765787	98764381
Segment	127	chr8	96767287	96767556
Segment	128	chr8	96847728	100752899
Segment	129	chr8	97638325	100084095
Segment	130	chr8	98165140	98171986
Segment	131	chr8	98762838	101608717
Segment	132	chr8	99162300	99780427
Segment	133	chr8	99164283	101608717
Segment	134	chr8	99779992	101112299
Segment	135	chr8	99781500	100084095
Segment	136	chr8	99785237	101608717
Segment	137	chr8	99812005	100084095
Segment	138	chr8	100215489	101797499
Segment	139	chr8	100215489	101968067
Segment	140	chr8	100221300	100429999
Segment	141	chr8	100426709	101608717
Segment	142	chr8	100593058	101019117
Segment	143	chr8	101614563	101968067
Segment	144	chr8	101614563	103236299
Segment	145	chr8	101614563	104443296
Segment	146	chr8	101614563	105437925
Segment	147	chr8	101614563	105762048
Segment	148	chr8	101700300	105716767
Segment	149	chr8	101711805	101777484
Segment	150	chr8	101865000	101965799
Segment	151	chr8	103060200	106796080
Segment	152	chr8	104440486	106796080
Segment	153	chr8	105434836	105698512
Segment	154	chr8	105689219	105762048
Segment	155	chr8	105698930	105716767
Segment	156	chr8	105698930	106441211
Segment	157	chr8	105698930	108294121
Segment	158	chr8	110867160	110879242
Segment	159	chr8	110867160	110887751
Segment	160	chr8	110877394	110877523
Segment	161	chr8	110883740	110887751
Segment	162	chr8	112703955	112948953
Segment	163	chr8	112720863	112948953
Segment	164	chr8	112729500	112948953
Segment	165	chr8	113418948	113419099
Segment	166	chr8	113418948	113492845
Segment	167	chr8	113418948	113507399
Segment	168	chr8	113418948	113605615
Segment	169	chr8	113418948	113956352
Segment	170	chr8	113418948	114248940
Segment	171	chr8	113817696	113838918
Segment	172	chr8	113817696	113859134
Segment	173	chr8	113839345	113843101
Segment	174	chr8	113839345	113895599
Segment	175	chr8	113956053	114067085
Segment	176	chr8	114068447	114248940
Segment	177	chr8	114102481	114119541
Segment	178	chr8	114119236	114248940
Segment	179	chr8	114119542	114248940
Segment	180	chr8	114533882	114985539
Segment	181	chr8	114921900	114985539
Segment	182	chr8	114932125	114985539
Segment	183	chr8	114932125	115286242
Segment	184	chr8	114986137	115284299
Segment	185	chr8	114986137	115286242
Segment	186	chr8	114986137	117475490
Segment	187	chr8	115242380	115286242
Segment	188	chr8	115404679	117475490
Segment	189	chr8	115404679	117681268
Segment	190	chr8	115413900	117298199
Segment	191	chr8	116174440	117475490
Segment	192	chr8	116186400	117675945
Segment	193	chr8	116582164	117475490
Segment	194	chr8	116582164	117725291
Segment	195	chr8	116585100	117293571
Segment	196	chr8	116749854	117319999
Segment	197	chr8	117681098	118390239
Segment	198	chr8	117725086	119142304
Segment	199	chr8	117833541	120525802
Segment	200	chr8	117839100	118390239
Segment	201	chr8	118090814	118390239
Segment	202	chr8	119149087	121017579
Segment	203	chr8	120119400	121583142
Segment	204	chr8	120121749	120525802
Segment	205	chr8	120317286	120520199
Segment	206	chr8	120317286	120525802
Segment	207	chr8	120317286	120696290
Segment	208	chr8	120317286	121579499
Segment	209	chr8	120317286	121831640
Segment	210	chr8	120322200	120525802
Segment	211	chr8	121184850	121583142
Segment	212	chr8	121720558	121760103
Segment	213	chr8	121720558	121831640
Segment	214	chr8	121720558	121859377
Segment	215	chr8	121720558	122101274
Segment	216	chr8	121723200	121752599
Segment	217	chr8	121723200	121827599
Segment	218	chr8	121779904	121859377
Segment	219	chr8	121779904	122096035
Segment	220	chr8	121989600	122096035
Segment	221	chr8	121991900	122101274
Segment	222	chr8	122060700	122101274
Segment	223	chr8	122064978	122808351
Segment	224	chr8	122102832	122405196
Segment	225	chr8	122102832	125582884
Segment	226	chr8	122303892	122313561
Segment	227	chr8	122303892	122405196
Segment	228	chr8	122303892	122808351
Segment	229	chr8	122305800	122399999
Segment	230	chr8	122305800	125738399
Segment	231	chr8	123010220	125582884
Segment	232	chr8	124379100	124494299
Segment	233	chr8	124380860	124486619
Segment	234	chr8	125588890	125725616
Segment	235	chr8	125588890	126179960
Segment	236	chr8	126182327	128452922
Segment	237	chr8	126949886	127039081
Segment	238	chr8	126949886	128452922
Segment	239	chr8	126958500	128008055
Segment	240	chr8	126998817	128452922
Segment	241	chr8	127002951	128452922
Segment	242	chr8	127147500	128452922
Segment	243	chr8	127147500	130395929
Segment	244	chr8	128459019	128884799
Segment	245	chr8	128459019	128906106
Segment	246	chr8	128459019	129558396
Segment	247	chr8	128459019	129558964
Segment	248	chr8	128459019	130395929
Segment	249	chr8	128459019	136147953
Segment	250	chr8	128459019	137730723
Segment	251	chr8	128902099	130395929
Segment	252	chr8	130340750	130348186
Segment	253	chr8	130340750	130395929
Segment	254	chr8	136151655	140387150
Segment	255	chr8	137731662	139088698
Segment	256	chr8	138619556	138620843
Segment	257	chr8	138994800	139062052
Segment	258	chr8	139003367	139062052
Segment	259	chr8	139003367	139088698
Segment	260	chr8	139003367	139370466
Segment	261	chr8	139003367	140348901
Segment	262	chr8	139003367	141158069
Segment	263	chr8	139072588	139370466
Segment	264	chr8	139327035	140348901
Segment	265	chr8	139397261	139401534
Segment	266	chr8	140319540	140348901
Segment	267	chr8	140319540	140387150
Segment	268	chr8	140319540	140452380
Segment	269	chr8	140326500	140387150
Segment	270	chr8	140386208	140387150
Segment	271	chr8	140386208	141111558
Segment	272	chr8	140452590	141756153
Segment	273	chr8	141008664	141066811
Segment	274	chr8	141097131	142057179
Segment	275	chr8	141111252	141111558
Segment	276	chr8	141111252	141756153
Segment	277	chr8	141129435	142054876
Segment	278	chr8	141157826	142413400
Segment	279	chr8	141756188	141982620
Segment	280	chr8	141897896	141982620
Segment	281	chr8	141914339	142413400
Segment	282	chr8	141982821	141983916
Segment	283	chr8	141983706	142185728
Segment	284	chr8	141983706	143182166
Segment	285	chr8	142055485	142185728
Segment	286	chr8	142162962	142164447
Segment	287	chr8	142185753	142413400
Segment	288	chr8	142414318	143051699
Segment	289	chr8	142414318	143056315
Segment	290	chr8	142414318	144261314
Segment	291	chr8	142873786	143056315
Segment	292	chr8	142878453	142916356
Segment	293	chr8	142935414	143056315
Segment	294	chr8	143182197	143853364
Segment	295	chr8	143853259	143853364
Segment	296	chr8	143853259	143998499
Segment	297	chr8	143853915	144831673
Segment	298	chr8	143932962	143990928
Segment	299	chr8	143932962	144021302
Segment	300	chr8	143932962	144831673
Segment	301	chr8	143935800	144012744
Segment	302	chr8	144021087	144021662
Segment	303	chr8	144022974	144024134
Segment	304	chr8	144023324	144024871
Segment	305	chr8	144024802	144261314
Segment	306	chr8	144024802	144262499
Segment	307	chr8	144024802	144556693
Segment	308	chr8	144121500	144831673
Segment	309	chr8	144166111	144261314
Segment	310	chr8	144434147	144831673
Segment	311	chr8	144434147	145075467
Segment	312	chr8	144443427	144831673
Segment	313	chr8	144447900	144831673
Segment	314	chr8	144557346	144831673
Segment	315	chr8	144832446	145075467
Segment	316	chr12	0	60762
Segment	317	chr12	0	160762
Segment	318	chr17	14027542	14048134
Segment	319	chr17	14046412	14048134
Segment	320	chr17	15835337	15886205
Segment	321	chr17	15835337	16180350
Segment	322	chr17	15890466	16180350
Segment	323	chr17	15938951	15950715
Segment	324	chr17	15938951	16077913
Segment	325	chr17	15950574	16077913
Segment	326	chr17	16685514	17935982
Segment	327	chr17	16685514	17946612
Segment	328	chr17	16685514	18350548
Segment	329	chr17	17947961	17953246
Segment	330	chr17	17947961	18350548
Segment	331	chr17	19230625	20325721
Segment	332	chr17	20155663	20325721
Segment	333	chr17	28451023	28453368
Segment	334	chr17	28451023	29501053
Segment	335	chr17	28456473	29266220
Segment	336	chr17	28456473	29498720
Segment	337	chr17	29267093	29498720
Segment	338	chr17	39430968	39798136
Segment	339	chr17	39530968	39798136
Segment	340	chr17	39530968	39801339
Segment	341	chr17	39530968	39901346
Segment	342	chr17	39537900	39798136
Segment	343	chr17	39584666	39798136
Segment	344	chr17	39585900	39798136
Segment	345	chr17	39798442	39801339
Segment	346	chr17	47816576	47919599
Segment	347	chr17	47816576	48538440
Segment	348	chr17	47856278	47912000
Segment	349	chr17	47856278	48538440
Segment	350	chr17	47856278	49274432
Segment	351	chr17	47859000	47912000
Segment	352	chr17	48463200	48538440
Segment	353	chr17	48536633	48538440
Segment	354	chr17	48538268	48539857
Segment	355	chr17	48539858	48560329
Segment	356	chr17	48539858	48664610
Segment	357	chr17	48539858	48734032
Segment	358	chr17	48539858	48882451
Segment	359	chr17	48539858	48887999
Segment	360	chr17	48545100	48554999
Segment	361	chr17	48664668	49162363
Segment	362	chr17	48729642	48739499
Segment	363	chr17	49150894	49274432
Segment	364	chr17	49155900	49274432
Segment	365	chr17	49159140	49274432
Segment	366	chr17	49275687	49497174
Segment	367	chr17	49275687	49664099
Segment	368	chr17	49275687	49669495
Segment	369	chr17	49275687	49855499
Segment	370	chr17	49275687	50414462
Segment	371	chr17	49275687	50516649
Segment	372	chr17	49288200	49497174
Segment	373	chr17	49288200	49862684
Segment	374	chr17	49311764	49450197
Segment	375	chr17	49311764	49497174
Segment	376	chr17	49557579	49560665
Segment	377	chr17	49560892	49564439
Segment	378	chr17	49706626	50041126
Segment	379	chr17	49864217	50414462
Segment	380	chr17	50041114	50408399
Segment	381	chr17	60402356	60412089
Segment	382	chr17	60402356	60412648
Segment	383	chr17	60402356	60412947
Segment	384	chr17	60412356	60412648
Segment	385	chr17	68528404	68883544
Segment	386	chr17	68631529	68638996
Segment	387	chr17	68631529	68639092
Segment	388	chr17	68668936	68883544
Segment	389	chr17	68668936	68887175
Segment	390	chr17	69362192	69512099
Segment	391	chr17	69461799	69513859
Segment	392	chr17	69466500	70334165
Segment	393	chr17	69497971	69513859
Segment	394	chr17	69516293	70334165
Segment	395	chr17	69516293	70437216
Segment	396	chr17	69801600	70092500
Segment	397	chr17	70092662	70334165
Segment	398	chr17	72072269	72392272
Segment	399	chr17	72175136	72284999
Segment	400	chr17	72175136	72289637
Segment	401	chr17	72179100	72284999
Segment	402	chr20	4555878	4566470
Segment	403	chr20	4556224	4556470
Segment	404	chr20	4556224	4566470
Segment	405	chr20	15382846	15403437
Segment	406	chr20	15402846	15403307
Segment	407	chr20	15402846	15403437
Segment	408	chr20	15403308	15403437
Segment	409	chr20	41487699	41557758
Segment	410	chr20	41487699	42130915
Segment	411	chr20	41487699	42133525
Segment	412	chr20	41491234	42133525
Segment	413	chr20	41608181	42072281
Segment	414	chr20	42002565	42130915
Segment	415	chr20	42002565	42232740
Segment	416	chr20	42008700	42133525
Segment	417	chr20	42069079	42072281
Segment	418	chr20	42069079	42130915
Segment	419	chr20	44662903	44677933
Segment	420	chr20	44663803	44710393
Segment	421	chr20	44663803	44712906
Segment	422	chr20	44675621	44710393
Segment	423	chr20	45284749	45289746
Segment	424	chr20	45284749	45295340
Segment	425	chr20	45289821	45295340
Segment	426	chr20	46830517	46839354
Segment	427	chr20	46830517	46851108
Segment	428	chr20	46840493	46851108
Segment	429	chr20	46840517	46851108
Segment	430	chr20	47718101	47818230
Segment	431	chr20	47718101	49678695
Segment	432	chr20	47718101	49688052
Segment	433	chr20	47818724	47824377
Segment	434	chr20	47819846	47824377
Segment	435	chr20	47895009	47895845
Segment	436	chr20	48505174	48514821
Segment	437	chr20	48516271	48516419
Segment	438	chr20	49112700	49232638
Segment	439	chr20	49112700	49802964
Segment	440	chr20	49232003	49432488
Segment	441	chr20	49232003	49432489
Segment	442	chr20	49440300	51182239
Segment	443	chr20	49448996	49802964
Segment	444	chr20	49616179	49675188
Segment	445	chr20	49616179	49678695
Segment	446	chr20	49713938	49714065
Segment	447	chr20	49747122	49747181
Segment	448	chr20	49747122	49747266
Segment	449	chr20	49747122	50242157
Segment	450	chr20	49747122	51183322
Segment	451	chr20	49747270	51183322
Segment	452	chr20	49758600	49793699
Segment	453	chr20	50174623	51183322
Segment	454	chr20	50175900	50244784
Segment	455	chr20	50243820	51182239
Segment	456	chr20	50247766	51183322
Segment	457	chr20	50247813	51183322
Segment	458	chr20	50247815	51182239
Segment	459	chr20	51543345	53611147
Segment	460	chr20	51543345	55093572
Segment	461	chr20	51544285	53714099
Segment	462	chr20	51544314	51572840
Segment	463	chr20	51545924	52474199
Segment	464	chr20	51546005	51572376
Segment	465	chr20	52453814	52461227
Segment	466	chr20	53152709	53619899
Segment	467	chr20	53152709	53715420
Segment	468	chr20	53152709	55073590
Segment	469	chr20	54503989	55073590
Segment	470	chr20	55983630	57452722
Segment	471	chr20	55986795	56432487
Segment	472	chr20	55986795	56434499
Segment	473	chr20	55986795	56589255
Segment	474	chr20	56136871	56432487
Segment	475	chr20	56136871	56894501
Segment	476	chr20	56136871	57452722
Segment	477	chr20	56532900	57366211
Segment	478	chr20	56544722	56580899
Segment	479	chr20	56544722	57366211
Segment	480	chr20	56894363	57713765
Segment	481	chr20	57328172	57366211
Segment	482	chr20	57328924	57733741
Segment	483	chr20	57338419	57450299
Segment	484	chr20	57338419	57733741
Segment	485	chr20	58628800	58830633
Segment	486	chr20	58628800	58876245
Segment	487	chr20	58629246	59464367
Segment	488	chr20	58808276	58876245
Segment	489	chr20	58808276	58878599
Segment	490	chr20	58808276	59072539
Segment	491	chr20	58813800	58830633
Segment	492	chr20	58813800	59072539
Segment	493	chr20	59108270	59378520
Segment	494	chr20	59108270	59464367
Segment	495	chr20	59111100	59318399
Segment	496	chr20	59281328	59321626
Segment	497	chr20	59290821	59318399
Segment	498	chr20	59290821	59378520
Segment	499	chr20	59291690	59385289
Segment	500	chr20	59291690	59464367
