List of cycle segments
Segment	1	8	46911771	50126573
Segment	2	8	50134963	50192883
Segment	3	8	52103235	52215308
Segment	4	8	52239901	52355571
Segment	5	8	52242674	52355571
Segment	6	8	52523988	52524179
Segment	7	8	52523988	52525088
Segment	8	8	52523988	52531534
Segment	9	8	52524077	52531543
Segment	10	8	52524187	52525088
Segment	11	8	52589935	52591945
Segment	12	8	52589935	52673150
Segment	13	8	52613535	52627043
Segment	14	8	52613535	52642705
Segment	15	8	52618200	52627043
Segment	16	8	52634018	52642705
Segment	17	8	53220836	53237031
Segment	18	8	53291760	53298954
Segment	19	8	53291760	53379422
Segment	20	8	53300281	53379422
Segment	21	8	53300281	53379865
Segment	22	8	53974210	53974946
Segment	23	8	54057549	54200999
Segment	24	8	54057549	54217650
Segment	25	8	54224110	54310276
Segment	26	8	54309598	54309733
Segment	27	8	54309598	54309735
Segment	28	8	54309606	54309733
Segment	29	8	54309606	54309735
Segment	30	8	54309961	54311127
Segment	31	8	54310408	54311127
Segment	32	8	54310408	54311674
Segment	33	8	54311289	54311674
Segment	34	8	54311289	54355799
Segment	35	8	54339970	54360752
Segment	36	8	54339970	54461564
Segment	37	8	54932379	55166736
Segment	38	8	54932379	55177585
Segment	39	8	55175806	55177585
Segment	40	8	55175806	55179406
Segment	41	8	55175806	55197601
Segment	42	8	55177917	55178368
Segment	43	8	55177917	55197601
Segment	44	8	55178948	55179406
Segment	45	8	55178948	55197601
Segment	46	8	55180433	55197601
Segment	47	8	55180433	55229195
Segment	48	8	55202802	55225199
Segment	49	8	55202802	55229195
Segment	50	8	55284651	55423813
Segment	51	8	55434631	55444799
Segment	52	8	55434631	55445797
Segment	53	8	55436400	55445930
Segment	54	8	55584299	55584707
Segment	55	8	55584299	55584808
Segment	56	8	55584299	55584820
Segment	57	8	55584299	55589422
Segment	58	8	55587965	55588622
Segment	59	8	55587965	55589422
Segment	60	8	55587965	55589427
Segment	61	8	55587965	55676096
Segment	62	8	55588757	55589422
Segment	63	8	55588757	55589427
Segment	64	8	55622731	55676096
Segment	65	11	67227988	67229091
Segment	66	11	67227988	69089699
Segment	67	11	67243094	67330085
Segment	68	11	67243094	69089699
Segment	69	11	67332469	67526916
Segment	70	11	67332469	69089699
Segment	71	11	67705500	69089699
Segment	72	11	68587862	69089699
Segment	73	11	69139800	69400845
Segment	74	11	69139800	69724499
Segment	75	11	69401456	69724499
Segment	76	11	69401456	70244399
Segment	77	11	69788700	70237056
Segment	78	11	69788700	70694669
Segment	79	11	70436007	70710561
Segment	80	11	70436007	71069777
Segment	81	11	70737392	71085122
Segment	82	11	70756187	70795325
Segment	83	11	70756187	70863369
Segment	84	11	70793506	70795325
Segment	85	11	70878627	70911390
Segment	86	11	70878627	70981648
Segment	87	11	70910962	70911389
Segment	88	11	70910962	70950841
Segment	89	11	70910962	70981648
Segment	90	11	70910962	71069777
Segment	91	11	70910962	71136293
Segment	92	11	70914449	70950841
Segment	93	11	70914449	70981648
Segment	94	11	70914449	71069777
Segment	95	11	70986610	71069777
Segment	96	11	71131064	71136293
Segment	97	11	71131065	71135380
Segment	98	11	71131065	71136293
Segment	99	11	71131065	71667674
Segment	100	11	71131065	71668893
Segment	101	11	71131069	71136293
Segment	102	11	71135508	71136293
Segment	103	11	71135514	71136293
Segment	104	11	71499300	71512809
Segment	105	11	71666862	71667674
Segment	106	11	71667013	71667674
Segment	107	11	71667013	71671836
Segment	108	11	71667773	71668893
Segment	109	11	71667773	71671836
Segment	110	11	71667773	71671849
Segment	111	11	71671661	71671836
Segment	112	11	71671661	71690566
Segment	113	11	71672485	71690566
Segment	114	11	71672487	71690566
Segment	115	11	71672487	73227049
Segment	116	11	72821423	73227049
Segment	117	11	72823200	72827332
Segment	118	11	73195769	73227049
Segment	119	11	73195769	73860468
Segment	120	11	73263972	73275541
Segment	121	11	73263972	73349210
Segment	122	11	73336252	73342499
Segment	123	11	73336252	73349210
Segment	124	11	73608276	73776599
Segment	125	11	73608276	73860468
Segment	126	11	73608276	74017013
Segment	127	11	73893618	73995899
Segment	128	11	73893618	74017013
Segment	129	11	73893618	74266813
Segment	130	11	74041257	74042778
Segment	131	11	74041257	74266813
Segment	132	11	74041555	74041877
Segment	133	11	74041555	74266813
Segment	134	11	74043208	74282270
Segment	135	11	74281635	74282270
Segment	136	11	74281635	74540341
Segment	137	11	74539391	74540341
Segment	138	11	74540761	74550299
Segment	139	11	74540761	74566669
Segment	140	11	74565757	74566669
Segment	141	11	74565757	75413048
Segment	142	11	75411517	75412529
Segment	143	11	75411517	75413048
Segment	144	11	75412907	75413048
Segment	145	11	75412907	75420855
Segment	146	11	75412927	76746405
Segment	147	11	75412973	75420855
Segment	148	11	75415842	75420855
Segment	149	11	75415886	75420855
Segment	150	11	75568800	75569777
Segment	151	11	75604637	75657096
Segment	152	11	75723541	75823391
Segment	153	11	75847134	75847464
Segment	154	11	75847134	75853885
Segment	155	11	75853141	75853858
Segment	156	11	75853141	75853885
Segment	157	11	75853141	75854917
Segment	158	11	75853821	75853885
Segment	159	11	75853822	75853885
Segment	160	11	76110320	76153763
Segment	161	11	76173051	76920599
Segment	162	11	76741707	76746405
Segment	163	11	76741707	78790633
Segment	164	11	76838286	76838666
Segment	165	11	76838286	76920599
Segment	166	11	76841043	79056500
Segment	167	11	76850461	76907165
Segment	168	11	76850461	76920599
Segment	169	11	76958536	78867286
Segment	170	11	76967700	78790633
Segment	171	11	77437800	78790633
Segment	172	11	77708400	78790633
Segment	173	11	77955241	78790633
Segment	174	11	78739054	79056500
Segment	175	11	78832763	79056500
Segment	176	11	78885362	79056500
Segment	177	11	78885362	79067976
Segment	178	11	78903600	79056500
Segment	179	11	78903600	79067976
Segment	180	11	78933707	79056500
Segment	181	11	79067271	79067976
Segment	182	11	79067295	79067976
Segment	183	11	84667077	84670199
Segment	184	11	84667077	84676286
Segment	185	11	84669300	84673380
Segment	186	11	84676003	84676286
Segment	187	11	86028481	86028966
Segment	188	11	86043218	86063936
Segment	189	11	86043218	86120770
Segment	190	11	86043218	86168570
Segment	191	11	86043218	86317971
Segment	192	11	86043218	86654876
Segment	193	11	86043228	86063936
Segment	194	11	86043228	86206942
Segment	195	11	86098485	86168570
Segment	196	11	86098485	86206942
Segment	197	11	86098485	86221031
Segment	198	11	86193807	86221276
Segment	199	11	86193807	86302088
Segment	200	11	86220422	86221031
Segment	201	11	86220422	86221276
Segment	202	11	86222709	86223229
Segment	203	11	86222709	86302088
Segment	204	11	86222709	86317971
Segment	205	11	86222709	86486999
Segment	206	11	86222709	86654876
Segment	207	11	86328600	86485568
Segment	208	11	86328600	86651843
Segment	209	11	86328600	86931575
Segment	210	11	86628699	87159151
Segment	211	11	86654567	86654876
Segment	212	11	86654567	86738610
Segment	213	11	86654567	86935499
Segment	214	11	86673706	86738610
Segment	215	11	86673706	86931575
Segment	216	11	86755978	87161818
Segment	217	11	86755978	87170905
Segment	218	11	87058800	87317537
Segment	219	11	87158487	87159151
Segment	220	11	87158487	87170905
Segment	221	11	87161113	87161818
Segment	222	11	87161113	87387796
Segment	223	11	87161557	87222430
Segment	224	11	87162477	87269220
Segment	225	11	87167449	87170905
Segment	226	11	87185520	87863079
Segment	227	11	87188100	87269220
Segment	228	11	87195562	87222430
Segment	229	11	87195562	87269220
Segment	230	11	87208500	87317537
Segment	231	11	87208500	87340822
Segment	232	11	87307275	87384130
Segment	233	11	87307275	87391308
Segment	234	11	87307275	87563984
Segment	235	11	87370067	87384130
Segment	236	11	87370067	87387796
Segment	237	11	87370067	87391308
Segment	238	11	87370067	87391517
Segment	239	11	87386278	87394511
Segment	240	11	87386998	87387796
Segment	241	11	87386998	87391308
Segment	242	11	87386998	87391517
Segment	243	11	87390409	87391496
Segment	244	11	87390963	87563984
Segment	245	11	87394200	87405328
Segment	246	11	87394200	87497934
Segment	247	11	87394200	87589478
Segment	248	11	87400939	87401366
Segment	249	11	87400939	87563984
Segment	250	11	87400996	87563984
Segment	251	11	87400996	87682799
Segment	252	11	87404697	87563984
Segment	253	11	87404697	87628625
Segment	254	11	87483085	87497934
Segment	255	11	87483085	87563984
Segment	256	11	87600069	87628625
Segment	257	11	87600069	87682799
Segment	258	11	87600069	87758174
Segment	259	11	87639610	87682799
Segment	260	11	87810811	87863079
Segment	261	11	87810811	87877099
Segment	262	11	87810811	87960738
Segment	263	11	87876932	87877099
Segment	264	11	87877160	87877464
Segment	265	11	87877162	87879505
Segment	266	11	87877162	87960738
Segment	267	11	87912213	87940856
Segment	268	11	87912213	88056742
Segment	269	11	87919500	87960738
Segment	270	11	87924667	87940856
Segment	271	11	87924667	88056742
Segment	272	11	87967403	88056742
Segment	273	11	87967403	88883201
Segment	274	11	87967403	88883202
Segment	275	11	87967403	88972644
Segment	276	11	88055894	88600159
Segment	277	11	88278577	88367099
Segment	278	11	88278577	88600159
Segment	279	11	88278577	88883201
Segment	280	11	88879191	88883202
Segment	281	11	88879191	89061665
Segment	282	11	88971926	89064014
Segment	283	11	88980709	88991540
Segment	284	11	88980709	89037211
Segment	285	11	88986600	89064014
Segment	286	11	88996903	88997480
Segment	287	11	88996903	89037211
Segment	288	11	89000198	89037211
Segment	289	11	96447300	96687810
Segment	290	11	100975380	101607299
Segment	291	11	100978800	101118047
Segment	292	11	101011600	101118047
Segment	293	11	101013900	101607299
Segment	294	11	101013900	101707162
Segment	295	15	20537801	20634246
Segment	296	15	20545582	20547434
Segment	297	15	20554272	20634246
Segment	298	15	21913772	21921249
Segment	299	15	21921378	22186799
Segment	300	15	21921378	22205399
Segment	301	15	21921378	22696194
